tag,attr,host,url,post
"img","srcset","content.prereview.org","https://content.prereview.org/content/images/size/w600/2023/07/Screenshot-2023-07-14-at-9.54.56-AM-1.png","PREreview and CRNEUR launch a collaborative and community-based review pilot"
"img","srcset","content.prereview.org","https://content.prereview.org/content/images/size/w1000/2023/07/Screenshot-2023-07-14-at-9.54.56-AM-1.png","PREreview and CRNEUR launch a collaborative and community-based review pilot"
"img","srcset","content.prereview.org","https://content.prereview.org/content/images/2023/07/Screenshot-2023-07-14-at-9.54.56-AM-1.png","PREreview and CRNEUR launch a collaborative and community-based review pilot"
"img","src","content.prereview.org","https://content.prereview.org/content/images/2023/05/Newsletter-image-1800-x-600.png","Newsletter: May 2023"
"img","src","content.prereview.org","https://content.prereview.org/content/images/2023/05/unnamed-4.jpg","Newsletter: May 2023"
"img","src","content.prereview.org","https://content.prereview.org/content/images/2023/05/unnamed-1.png","Newsletter: May 2023"
"img","src","content.prereview.org","https://content.prereview.org/content/images/2023/05/elife-logo-small.jpeg","Newsletter: May 2023"
"img","src","content.prereview.org","https://content.prereview.org/content/images/2023/05/unnamed-2.png","Newsletter: May 2023"
"img","src","content.prereview.org","https://content.prereview.org/content/images/2023/05/unnamed-3.png","Newsletter: May 2023"
"img","src","content.prereview.org","https://content.prereview.org/content/images/2023/05/image-1--1-.png","Newsletter: May 2023"
"img","srcset","content.prereview.org","https://content.prereview.org/content/images/size/w600/2023/05/Newsletter-image-1800-x-600.png","Newsletter: May 2023"
"img","srcset","content.prereview.org","https://content.prereview.org/content/images/size/w1000/2023/05/Newsletter-image-1800-x-600.png","Newsletter: May 2023"
"img","srcset","content.prereview.org","https://content.prereview.org/content/images/size/w1600/2023/05/Newsletter-image-1800-x-600.png","Newsletter: May 2023"
"img","srcset","content.prereview.org","https://content.prereview.org/content/images/2023/05/Newsletter-image-1800-x-600.png","Newsletter: May 2023"
"img","srcset","content.prereview.org","https://content.prereview.org/content/images/size/w600/2023/05/image-1--1-.png","Newsletter: May 2023"
"img","srcset","content.prereview.org","https://content.prereview.org/content/images/size/w1000/2023/05/image-1--1-.png","Newsletter: May 2023"
"img","srcset","content.prereview.org","https://content.prereview.org/content/images/2023/05/image-1--1-.png","Newsletter: May 2023"
"img","src","content.prereview.org","https://content.prereview.org/content/images/2023/03/pexels-takao-numata-911323.jpg","Newsletter: March 2023"
"img","src","content.prereview.org","https://content.prereview.org/content/images/2023/03/unnamed-2.jpg","Newsletter: March 2023"
"img","src","content.prereview.org","https://content.prereview.org/content/images/2023/03/Untitled-design--2-.png","Newsletter: March 2023"
"img","src","content.prereview.org","https://content.prereview.org/content/images/2023/03/unnamed-3.jpg","Newsletter: March 2023"
"img","src","content.prereview.org","https://content.prereview.org/content/images/2023/03/image-1.png","Newsletter: March 2023"
"img","srcset","content.prereview.org","https://content.prereview.org/content/images/size/w600/2023/03/pexels-takao-numata-911323.jpg","Newsletter: March 2023"
"img","srcset","content.prereview.org","https://content.prereview.org/content/images/size/w1000/2023/03/pexels-takao-numata-911323.jpg","Newsletter: March 2023"
"img","srcset","content.prereview.org","https://content.prereview.org/content/images/size/w1600/2023/03/pexels-takao-numata-911323.jpg","Newsletter: March 2023"
"img","srcset","content.prereview.org","https://content.prereview.org/content/images/size/w2400/2023/03/pexels-takao-numata-911323.jpg","Newsletter: March 2023"
"img","srcset","content.prereview.org","https://content.prereview.org/content/images/size/w600/2023/03/image-1.png","Newsletter: March 2023"
"img","srcset","content.prereview.org","https://content.prereview.org/content/images/size/w1000/2023/03/image-1.png","Newsletter: March 2023"
"img","srcset","content.prereview.org","https://content.prereview.org/content/images/2023/03/image-1.png","Newsletter: March 2023"
"img","src","content.prereview.org","https://content.prereview.org/content/images/2023/01/Screenshot-2023-01-24-at-1.20.50-PM-1.png","Open Peer Reviewers in Africa: A Train-of-Trainer Program pilot recap"
"img","src","content.prereview.org","https://content.prereview.org/content/images/2023/01/Screenshot-2023-01-24-at-2.23.07-PM.png","Open Peer Reviewers in Africa: A Train-of-Trainer Program pilot recap"
"img","src","content.prereview.org","https://content.prereview.org/content/images/2023/02/Screenshot-2023-02-09-at-9.07.23-AM.png","Open Peer Reviewers in Africa: A Train-of-Trainer Program pilot recap"
"img","src","content.prereview.org","https://content.prereview.org/content/images/2023/02/Screenshot-2023-02-09-at-9.07.40-AM.png","Open Peer Reviewers in Africa: A Train-of-Trainer Program pilot recap"
"img","src","content.prereview.org","https://content.prereview.org/content/images/2023/02/Screenshot-2023-02-09-at-9.07.52-AM.png","Open Peer Reviewers in Africa: A Train-of-Trainer Program pilot recap"
"img","src","content.prereview.org","https://content.prereview.org/content/images/2023/02/Screenshot-2023-02-09-at-9.08.02-AM.png","Open Peer Reviewers in Africa: A Train-of-Trainer Program pilot recap"
"img","srcset","content.prereview.org","https://content.prereview.org/content/images/size/w600/2023/01/Screenshot-2023-01-24-at-1.20.50-PM-1.png","Open Peer Reviewers in Africa: A Train-of-Trainer Program pilot recap"
"img","srcset","content.prereview.org","https://content.prereview.org/content/images/size/w1000/2023/01/Screenshot-2023-01-24-at-1.20.50-PM-1.png","Open Peer Reviewers in Africa: A Train-of-Trainer Program pilot recap"
"img","srcset","content.prereview.org","https://content.prereview.org/content/images/size/w1600/2023/01/Screenshot-2023-01-24-at-1.20.50-PM-1.png","Open Peer Reviewers in Africa: A Train-of-Trainer Program pilot recap"
"img","srcset","content.prereview.org","https://content.prereview.org/content/images/2023/01/Screenshot-2023-01-24-at-1.20.50-PM-1.png","Open Peer Reviewers in Africa: A Train-of-Trainer Program pilot recap"
"img","srcset","content.prereview.org","https://content.prereview.org/content/images/size/w600/2023/01/Screenshot-2023-01-24-at-2.23.07-PM.png","Open Peer Reviewers in Africa: A Train-of-Trainer Program pilot recap"
"img","srcset","content.prereview.org","https://content.prereview.org/content/images/size/w1000/2023/01/Screenshot-2023-01-24-at-2.23.07-PM.png","Open Peer Reviewers in Africa: A Train-of-Trainer Program pilot recap"
"img","srcset","content.prereview.org","https://content.prereview.org/content/images/2023/01/Screenshot-2023-01-24-at-2.23.07-PM.png","Open Peer Reviewers in Africa: A Train-of-Trainer Program pilot recap"
"img","srcset","content.prereview.org","https://content.prereview.org/content/images/size/w600/2023/02/Screenshot-2023-02-09-at-9.07.23-AM.png","Open Peer Reviewers in Africa: A Train-of-Trainer Program pilot recap"
"img","srcset","content.prereview.org","https://content.prereview.org/content/images/size/w1000/2023/02/Screenshot-2023-02-09-at-9.07.23-AM.png","Open Peer Reviewers in Africa: A Train-of-Trainer Program pilot recap"
"img","srcset","content.prereview.org","https://content.prereview.org/content/images/2023/02/Screenshot-2023-02-09-at-9.07.23-AM.png","Open Peer Reviewers in Africa: A Train-of-Trainer Program pilot recap"
"img","srcset","content.prereview.org","https://content.prereview.org/content/images/size/w600/2023/02/Screenshot-2023-02-09-at-9.07.40-AM.png","Open Peer Reviewers in Africa: A Train-of-Trainer Program pilot recap"
"img","srcset","content.prereview.org","https://content.prereview.org/content/images/size/w1000/2023/02/Screenshot-2023-02-09-at-9.07.40-AM.png","Open Peer Reviewers in Africa: A Train-of-Trainer Program pilot recap"
"img","srcset","content.prereview.org","https://content.prereview.org/content/images/2023/02/Screenshot-2023-02-09-at-9.07.40-AM.png","Open Peer Reviewers in Africa: A Train-of-Trainer Program pilot recap"
"img","srcset","content.prereview.org","https://content.prereview.org/content/images/size/w600/2023/02/Screenshot-2023-02-09-at-9.07.52-AM.png","Open Peer Reviewers in Africa: A Train-of-Trainer Program pilot recap"
"img","srcset","content.prereview.org","https://content.prereview.org/content/images/size/w1000/2023/02/Screenshot-2023-02-09-at-9.07.52-AM.png","Open Peer Reviewers in Africa: A Train-of-Trainer Program pilot recap"
"img","srcset","content.prereview.org","https://content.prereview.org/content/images/2023/02/Screenshot-2023-02-09-at-9.07.52-AM.png","Open Peer Reviewers in Africa: A Train-of-Trainer Program pilot recap"
"img","srcset","content.prereview.org","https://content.prereview.org/content/images/size/w600/2023/02/Screenshot-2023-02-09-at-9.08.02-AM.png","Open Peer Reviewers in Africa: A Train-of-Trainer Program pilot recap"
"img","srcset","content.prereview.org","https://content.prereview.org/content/images/size/w1000/2023/02/Screenshot-2023-02-09-at-9.08.02-AM.png","Open Peer Reviewers in Africa: A Train-of-Trainer Program pilot recap"
"img","srcset","content.prereview.org","https://content.prereview.org/content/images/2023/02/Screenshot-2023-02-09-at-9.08.02-AM.png","Open Peer Reviewers in Africa: A Train-of-Trainer Program pilot recap"
"img","src","content.prereview.org","https://content.prereview.org/content/images/2023/01/Vanessa---Chad-photos-for-newsletter--1-.png","Newsletter: January 2023"
"img","src","content.prereview.org","https://content.prereview.org/content/images/2023/01/Chad-s-blog-edited-image.png","Newsletter: January 2023"
"img","src","lh6.googleusercontent.com","https://lh6.googleusercontent.com/59H7BKSZ7HlyxWInnpMY53MuphI65BzsO5qBRYVH0bHeCvPRogVNY8Ds8gJbrpBR1-dj1WiPVTmM_t-wm4GiOdCBZcD5hSCTSFLWVLIk9g4PHkPSVBeV6G_Sv7mfhknH9MO3FcRsQqGL7Snq2Pas06NVYBOGaJMs2DHZXq0Otwjnpe7nu7k06qYkvkBQHg","Newsletter: January 2023"
"img","src","content.prereview.org","https://content.prereview.org/content/images/2023/01/image-1.png","Newsletter: January 2023"
"img","srcset","content.prereview.org","https://content.prereview.org/content/images/2023/01/Vanessa---Chad-photos-for-newsletter--1-.png","Newsletter: January 2023"
"img","srcset","content.prereview.org","https://content.prereview.org/content/images/size/w600/2023/01/image-1.png","Newsletter: January 2023"
"img","srcset","content.prereview.org","https://content.prereview.org/content/images/size/w1000/2023/01/image-1.png","Newsletter: January 2023"
"img","srcset","content.prereview.org","https://content.prereview.org/content/images/2023/01/image-1.png","Newsletter: January 2023"
"img","src","lh3.googleusercontent.com","https://lh3.googleusercontent.com/TRvNzA_s9HRM2StNNYuB_FCpiF2pBuu6aMCg_somTJ5fj8s0qhWNzY6XXUHy5uMrIxEbx8DgccJesGjL4qyHwhpYgwbNecn2W20H9J7lEFAMxiPrFK2KhI_Xouvm4yaMasd3gzYytTtphaYxfQ_Rm4RKPjjQdFnm9qVeN5noJnjGqle-BMcyfENjeiP1zg","Exciting platform news for PREreview in 2023"
"img","src","content.prereview.org","https://content.prereview.org/content/images/2022/02/Screen-Shot-2022-02-23-at-12.00.40-PM.png","Register for OpenRPrints"
"img","srcset","content.prereview.org","https://content.prereview.org/content/images/size/w600/2022/02/Screen-Shot-2022-02-23-at-12.00.40-PM.png","Register for OpenRPrints"
"img","srcset","content.prereview.org","https://content.prereview.org/content/images/size/w1000/2022/02/Screen-Shot-2022-02-23-at-12.00.40-PM.png","Register for OpenRPrints"
"img","srcset","content.prereview.org","https://content.prereview.org/content/images/size/w1600/2022/02/Screen-Shot-2022-02-23-at-12.00.40-PM.png","Register for OpenRPrints"
"img","srcset","content.prereview.org","https://content.prereview.org/content/images/2022/02/Screen-Shot-2022-02-23-at-12.00.40-PM.png","Register for OpenRPrints"
"img","src","content.prereview.org","https://content.prereview.org/content/images/2021/11/toolkit-card-1.png","The Open Reviewers Toolkit is now openly available"
"img","srcset","content.prereview.org","https://content.prereview.org/content/images/size/w600/2021/11/toolkit-card-1.png","The Open Reviewers Toolkit is now openly available"
"img","srcset","content.prereview.org","https://content.prereview.org/content/images/size/w1000/2021/11/toolkit-card-1.png","The Open Reviewers Toolkit is now openly available"
"img","srcset","content.prereview.org","https://content.prereview.org/content/images/size/w1600/2021/11/toolkit-card-1.png","The Open Reviewers Toolkit is now openly available"
"img","srcset","content.prereview.org","https://content.prereview.org/content/images/2021/11/toolkit-card-1.png","The Open Reviewers Toolkit is now openly available"
"img","src","content.prereview.org","https://content.prereview.org/content/images/2021/09/Screen-Shot-2021-09-13-at-12.21.35-PM.png","Join us on Peer Review Week 2021"
"img","src","content.prereview.org","https://content.prereview.org/content/images/2021/09/Screen-Shot-2021-09-14-at-1.02.06-PM.png","Join us on Peer Review Week 2021"
"img","srcset","content.prereview.org","https://content.prereview.org/content/images/size/w600/2021/09/Screen-Shot-2021-09-13-at-12.21.35-PM.png","Join us on Peer Review Week 2021"
"img","srcset","content.prereview.org","https://content.prereview.org/content/images/size/w1000/2021/09/Screen-Shot-2021-09-13-at-12.21.35-PM.png","Join us on Peer Review Week 2021"
"img","srcset","content.prereview.org","https://content.prereview.org/content/images/2021/09/Screen-Shot-2021-09-13-at-12.21.35-PM.png","Join us on Peer Review Week 2021"
"img","srcset","content.prereview.org","https://content.prereview.org/content/images/size/w600/2021/09/Screen-Shot-2021-09-14-at-1.02.06-PM.png","Join us on Peer Review Week 2021"
"img","srcset","content.prereview.org","https://content.prereview.org/content/images/size/w1000/2021/09/Screen-Shot-2021-09-14-at-1.02.06-PM.png","Join us on Peer Review Week 2021"
"img","srcset","content.prereview.org","https://content.prereview.org/content/images/2021/09/Screen-Shot-2021-09-14-at-1.02.06-PM.png","Join us on Peer Review Week 2021"
"img","src","content.prereview.org","https://content.prereview.org/content/images/2021/04/Screen-Shot-2021-04-12-at-2.52.09-PM.png","Best Practices and Innovative Approaches to Peer Review"
"img","srcset","content.prereview.org","https://content.prereview.org/content/images/size/w600/2021/04/Screen-Shot-2021-04-12-at-2.52.09-PM.png","Best Practices and Innovative Approaches to Peer Review"
"img","srcset","content.prereview.org","https://content.prereview.org/content/images/size/w1000/2021/04/Screen-Shot-2021-04-12-at-2.52.09-PM.png","Best Practices and Innovative Approaches to Peer Review"
"img","srcset","content.prereview.org","https://content.prereview.org/content/images/2021/04/Screen-Shot-2021-04-12-at-2.52.09-PM.png","Best Practices and Innovative Approaches to Peer Review"
"img","src","content.prereview.org","https://content.prereview.org/content/images/2021/03/Screen-Shot-2021-03-26-at-1.29.13-PM.png","PREreview Open Reviewers: Reflections on the Pilot Program"
"img","src","content.prereview.org","https://content.prereview.org/content/images/2021/03/Screen-Shot-2021-03-26-at-1.31.33-PM.png","PREreview Open Reviewers: Reflections on the Pilot Program"
"img","srcset","content.prereview.org","https://content.prereview.org/content/images/size/w600/2021/03/Screen-Shot-2021-03-26-at-1.29.13-PM.png","PREreview Open Reviewers: Reflections on the Pilot Program"
"img","srcset","content.prereview.org","https://content.prereview.org/content/images/size/w1000/2021/03/Screen-Shot-2021-03-26-at-1.29.13-PM.png","PREreview Open Reviewers: Reflections on the Pilot Program"
"img","srcset","content.prereview.org","https://content.prereview.org/content/images/size/w1600/2021/03/Screen-Shot-2021-03-26-at-1.29.13-PM.png","PREreview Open Reviewers: Reflections on the Pilot Program"
"img","srcset","content.prereview.org","https://content.prereview.org/content/images/2021/03/Screen-Shot-2021-03-26-at-1.29.13-PM.png","PREreview Open Reviewers: Reflections on the Pilot Program"
"img","srcset","content.prereview.org","https://content.prereview.org/content/images/size/w600/2021/03/Screen-Shot-2021-03-26-at-1.31.33-PM.png","PREreview Open Reviewers: Reflections on the Pilot Program"
"img","srcset","content.prereview.org","https://content.prereview.org/content/images/size/w1000/2021/03/Screen-Shot-2021-03-26-at-1.31.33-PM.png","PREreview Open Reviewers: Reflections on the Pilot Program"
"img","srcset","content.prereview.org","https://content.prereview.org/content/images/2021/03/Screen-Shot-2021-03-26-at-1.31.33-PM.png","PREreview Open Reviewers: Reflections on the Pilot Program"
"img","src","content.prereview.org","https://content.prereview.org/content/images/2021/01/Blog-post-headshots-with-bios_FULL.png","PREreview Open Reviewers – Meet our Pilot Participants"
"img","src","content.prereview.org","https://content.prereview.org/content/images/2020/09/Screen-Shot-2020-09-14-at-10.58.31-AM.png","Call to Help Rapidly Review COVID-19 Preprints"
"iframe","src","www.loom.com","https://www.loom.com/embed/3da371d02c274c3e930fe32b59e02914","Call to Help Rapidly Review COVID-19 Preprints"
"img","src","content.prereview.org","https://content.prereview.org/content/images/2020/07/Screen-Shot-2020-07-28-at-9.37.49-AM.png","Join us for the PREreview Open Source Software & Design Sprint"
"img","src","content.prereview.org","https://content.prereview.org/content/images/2020/07/eLife_15July2020.png","Raising Voices Through Preprint Journal Clubs"
"img","src","content.prereview.org","https://content.prereview.org/content/images/2020/06/eLIFELaunch.png","eLife & PREreview Preprint Journal Club Series Launch"
"img","src","content.prereview.org","https://content.prereview.org/content/images/2020/05/PLOS.jpeg","PLOS Pathogens & PREreview Live COVID-19 Preprint Journal Club"
"img","src","content.prereview.org","https://content.prereview.org/content/images/2020/03/mentoring_program_card.png","PREreview Open Reviewers: Our Open Roadmap 🗺️"
"img","src","content.prereview.org","https://content.prereview.org/content/images/2020/04/LivePREJC.png","Live-Streamed Preprint Journal Clubs: We can help!"
"img","src","content.prereview.org","https://content.prereview.org/content/images/2020/02/OSrPRE_calls-to-action.png","📣 Outbreak Science Rapid PREreview: a CALL TO ACTION"
"img","src","content.prereview.org","https://content.prereview.org/content/images/2019/12/OSRP-logo.png","An open platform for the rapid review of outbreak-related preprints"
"img","src","content.prereview.org","https://content.prereview.org/content/images/2019/12/Screen-Shot-2019-12-09-at-4.20.12-PM.png","An open platform for the rapid review of outbreak-related preprints"
"img","src","content.prereview.org","https://content.prereview.org/content/images/2019/12/Screen-Shot-2019-12-13-at-12.09.19-PM-3.png","An open platform for the rapid review of outbreak-related preprints"
"img","src","content.prereview.org","https://content.prereview.org/content/images/2019/12/Screen-Shot-2019-12-09-at-4.42.08-PM.png","An open platform for the rapid review of outbreak-related preprints"
"img","src","content.prereview.org","https://content.prereview.org/content/images/2019/09/PREreview_logo_landing_illustration-1.png","🚀 PREreview v2 beta debuts today 🚀"
"img","src","content.prereview.org","https://content.prereview.org/content/images/2019/09/Screen-Shot-2019-09-19-at-5.27.32-PM.png","🚀 PREreview v2 beta debuts today 🚀"
"img","src","content.prereview.org","https://content.prereview.org/content/images/2019/06/PREreview_dreamteam_silly_bw.jpg","PREreview: Help Us Change the ""Who"", ""When"", and ""How"" of Peer Review"
"iframe","src","www.youtube.com","https://www.youtube.com/embed/2zMgY8Dx9co?feature=oembed","PREreview: Help Us Change the ""Who"", ""When"", and ""How"" of Peer Review"
